FDID,RESPONSE_TIME,FIRE_CLEARANCE_TIME
33035,10.0,21.0
33035,7.0,8.0
33035,8.0,15.0
33035,12.0,58.0
33035,8.0,6.0
33035,11.0,2.0
33035,6.0,61.0
33035,7.0,23.0
33035,11.0,70.0
33035,20.0,5.0
33035,13.0,7.0
33035,9.0,17.0
33035,0.0,26.0
33035,6.0,38.0
33035,6.0,34.0
33035,10.0,44.0
33035,6.0,150.0
33035,7.0,2.0
33035,5.0,12.0
33035,10.0,39.0
33035,9.0,12.0
33035,10.0,5.0
33035,8.0,114.0
33035,1.0,10.0
33035,10.0,266.0
33035,4.0,75.0
33035,5.0,19.0
33035,13.0,43.0
33035,7.0,14.0
33035,12.0,15.0
33035,8.0,50.0
33035,10.0,90.0
33035,10.0,92.0
33035,8.0,13.0
33035,10.0,4.0
33035,11.0,16.0
33035,12.0,101.0
33035,0.0,22.0
33035,15.0,14.0
33035,4.0,16.0
33035,4.0,36.0
33035,11.0,9.0
33035,10.0,64.0
33035,7.0,45.0
33035,8.0,49.0
33035,8.0,403.0
33035,7.0,11.0
33035,15.0,11.0
33035,9.0,9.0
33035,5.0,201.0
33035,7.0,156.0
33035,12.0,23.0
33035,8.0,51.0
33035,5.0,40.0
33035,3.0,18.0
33035,6.0,39.0
33035,11.0,29.0
33035,1.0,214.0
33035,5.0,77.0
33035,11.0,30.0
33035,6.0,42.0
33035,11.0,11.0
33035,10.0,23.0
33035,7.0,34.0
33035,8.0,57.0
33035,7.0,248.0
33035,13.0,58.0
33035,9.0,70.0
33035,5.0,84.0
33035,8.0,90.0
33035,10.0,14.0
33035,5.0,5.0
33035,10.0,48.0
33035,5.0,55.0
33035,8.0,32.0
33035,9.0,18.0
33035,5.0,123.0
33035,11.0,88.0
33035,15.0,10.0
33035,10.0,169.0
33035,3.0,60.0
33035,8.0,42.0
33035,8.0,16.0
33035,10.0,29.0
33035,22.0,13.0
33035,7.0,49.0
33035,11.0,104.0
33035,9.0,19.0
33035,9.0,4.0
33035,6.0,15.0
33035,11.0,8.0
33035,8.0,27.0
33035,12.0,107.0
33035,6.0,15.0
33035,6.0,64.0
33035,11.0,45.0
33035,10.0,42.0
33035,5.0,41.0
33035,13.0,127.0
33035,8.0,23.0
33035,29.0,28.0
33035,12.0,36.0
33035,9.0,85.0
33035,6.0,26.0
33035,11.0,70.0
33035,13.0,10.0
33035,7.0,34.0
33035,7.0,37.0
33035,5.0,10.0
33035,8.0,111.0
33035,9.0,61.0
33035,12.0,199.0
33035,9.0,42.0
33035,7.0,12.0
33035,17.0,41.0
33035,8.0,30.0
33035,7.0,89.0
33035,10.0,51.0
33035,9.0,18.0
33035,13.0,56.0
33035,7.0,24.0
33035,0.0,11.0
33035,9.0,18.0
33035,13.0,20.0
33035,9.0,17.0
33035,6.0,52.0
33035,12.0,27.0
33035,5.0,36.0
33035,5.0,55.0
33035,7.0,28.0
33035,14.0,41.0
33035,19.0,57.0
33035,8.0,7.0
33035,11.0,52.0
33035,10.0,14.0
33035,7.0,31.0
33035,11.0,82.0
33035,7.0,4.0
33035,15.0,162.0
33035,16.0,6.0
33035,10.0,250.0
33035,9.0,32.0
33035,20.0,142.0
33035,6.0,54.0
33035,9.0,47.0
33035,9.0,31.0
33035,7.0,16.0
33035,5.0,10.0
33035,7.0,41.0
33035,8.0,134.0
33035,8.0,7.0
33035,6.0,23.0
33035,10.0,33.0
33035,16.0,35.0
33035,12.0,28.0
33035,7.0,172.0
33035,18.0,6.0
33035,7.0,25.0
33035,10.0,12.0
33035,9.0,12.0
33035,7.0,5.0
33035,21.0,0.0
33035,10.0,6.0
33035,12.0,8.0
33035,11.0,14.0
33035,8.0,137.0
33035,10.0,55.0
33035,6.0,5.0
33035,9.0,5.0
33035,8.0,28.0
33035,9.0,7.0
33035,2.0,4.0
33035,8.0,85.0
33035,7.0,38.0
33040,5.0,104.0
33040,3.0,32.0
33040,6.0,5.0
33040,7.0,63.0
33040,10.0,52.0
33040,4.0,4.0
33040,6.0,32.0
33040,11.0,159.0
33040,15.0,4.0
33040,8.0,21.0
33040,6.0,49.0
33040,6.0,7.0
33040,8.0,6.0
33040,5.0,38.0
33040,16.0,52.0
33040,4.0,14.0
33040,7.0,3.0
33040,6.0,8.0
33040,12.0,81.0
33040,3.0,21.0
33040,7.0,1.0
33040,4.0,25.0
33040,9.0,6.0
33040,10.0,129.0
33040,6.0,45.0
33040,11.0,8.0
33040,5.0,36.0
33040,5.0,8.0
33040,8.0,11.0
33040,8.0,25.0
33040,6.0,58.0
33040,45.0,447.0
33040,6.0,80.0
33040,10.0,17.0
33040,6.0,13.0
33040,6.0,5.0
33040,7.0,7.0
33040,6.0,1.0
33040,4.0,3.0
33040,12.0,7.0
33040,6.0,12.0
33040,8.0,59.0
33040,5.0,34.0
33040,9.0,49.0
33040,9.0,4.0
33040,6.0,3.0
33040,8.0,7.0
33040,10.0,17.0
33040,8.0,4.0
33040,13.0,0.0
33040,13.0,4.0
33040,12.0,11.0
33040,15.0,3.0
33040,6.0,8.0
33040,6.0,16.0
33040,10.0,152.0
33040,6.0,3.0
33040,5.0,8.0
33040,6.0,10.0
33040,7.0,14.0
33040,7.0,3.0
33040,6.0,8.0
33040,8.0,51.0
33040,7.0,7.0
33040,21.0,11.0
33040,11.0,13.0
33040,6.0,17.0
33040,12.0,50.0
33040,11.0,5.0
33040,12.0,87.0
33040,7.0,9.0
33040,4.0,2.0
33040,10.0,33.0
33040,7.0,8.0
33040,9.0,4.0
33040,7.0,4.0
33040,8.0,4.0
33040,11.0,14.0
33040,6.0,5.0
33040,6.0,12.0
33040,6.0,55.0
33040,1.0,24.0
33040,5.0,52.0
33040,6.0,8.0
33040,6.0,30.0
33040,8.0,11.0
33040,4.0,32.0
33040,7.0,30.0
33040,6.0,11.0
33040,6.0,25.0
33040,6.0,6.0
33040,12.0,22.0
33040,17.0,16.0
33040,8.0,16.0
33040,6.0,21.0
33040,9.0,35.0
33040,8.0,47.0
33040,10.0,15.0
33040,19.0,2.0
33040,10.0,2.0
33040,5.0,62.0
33040,8.0,4.0
33040,5.0,1.0
33040,7.0,21.0
33040,6.0,44.0
33040,9.0,17.0
33040,6.0,3.0
33040,6.0,108.0
33040,4.0,45.0
33040,6.0,13.0
33040,10.0,9.0
33040,6.0,8.0
33040,0.0,1.0
33040,4.0,15.0
33040,5.0,3.0
33040,11.0,5.0
33040,10.0,3.0
33040,19.0,9.0
33040,2.0,30.0
33040,5.0,57.0
33040,5.0,11.0
33040,7.0,8.0
33040,13.0,9.0
33040,8.0,105.0
33040,6.0,18.0
33040,5.0,4.0
33040,7.0,10.0
33040,8.0,62.0
33040,1.0,179.0
33040,7.0,36.0
33040,8.0,11.0
33040,7.0,11.0
33040,5.0,15.0
33040,6.0,5.0
33040,5.0,46.0
33040,5.0,115.0
33040,9.0,19.0
33040,7.0,43.0
33040,6.0,3.0
33040,7.0,78.0
33040,10.0,59.0
33040,11.0,3.0
33040,10.0,17.0
33040,7.0,5.0
33040,5.0,289.0
33040,10.0,5.0
33040,12.0,23.0
33040,11.0,81.0
33040,7.0,3.0
33040,8.0,4.0
33040,17.0,15.0
33040,8.0,7.0
33040,13.0,30.0
33040,16.0,4.0
33040,7.0,4.0
33040,8.0,11.0
33040,6.0,13.0
33040,10.0,5.0
33040,2.0,23.0
33040,11.0,3.0
33040,10.0,0.0
33040,10.0,12.0
33040,6.0,12.0
33040,9.0,21.0
33040,4.0,6.0
33040,6.0,19.0
33040,5.0,28.0
33040,5.0,8.0
33040,6.0,91.0
33040,4.0,8.0
33040,10.0,291.0
33040,7.0,9.0
33040,8.0,35.0
33040,9.0,27.0
33040,6.0,5.0
33040,11.0,1.0
33040,6.0,120.0
33040,8.0,28.0
33040,11.0,3.0
33040,5.0,29.0
33040,2.0,30.0
33040,8.0,21.0
33040,6.0,3.0
33040,14.0,102.0
33040,7.0,49.0
33040,7.0,18.0
33040,10.0,30.0
33040,6.0,5.0
33040,4.0,1.0
33040,9.0,9.0
33040,2.0,1.0
33040,3.0,12.0
33040,21.0,137.0
33040,6.0,102.0
33040,14.0,4.0
33040,23.0,0.0
33040,19.0,47.0
33040,5.0,48.0
33040,7.0,9.0
33040,7.0,4.0
33040,6.0,17.0
33040,4.0,10.0
33040,4.0,119.0
33040,6.0,81.0
33040,7.0,142.0
33040,5.0,44.0
33040,7.0,20.0
33040,5.0,31.0
33040,110.0,796.0
33040,9.0,279.0
33040,5.0,21.0
33040,7.0,62.0
33040,10.0,21.0
33040,7.0,14.0
33040,10.0,68.0
33040,7.0,14.0
33040,8.0,18.0
33040,10.0,29.0
33040,7.0,0.0
33040,4.0,35.0
33040,8.0,20.0
33040,14.0,19.0
33040,6.0,29.0
33040,4.0,3.0
33040,6.0,9.0
33040,20.0,4.0
33040,6.0,19.0
33040,6.0,6.0
33040,7.0,6.0
33040,7.0,4.0
33040,8.0,196.0
33040,13.0,9.0
33040,7.0,190.0
33040,8.0,9.0
33040,7.0,121.0
33040,8.0,9.0
33040,7.0,108.0
33040,4.0,18.0
33040,6.0,20.0
33040,0.0,21.0
33040,6.0,25.0
33040,15.0,3.0
33040,7.0,9.0
33040,2.0,128.0
33040,6.0,166.0
33040,9.0,10.0
33040,7.0,28.0
33040,7.0,14.0
33040,8.0,5.0
33040,5.0,30.0
33040,7.0,10.0
33040,12.0,32.0
33040,6.0,22.0
33040,9.0,6.0
33040,11.0,31.0
33040,1527.0,12207.0
33040,6.0,21.0
33040,8.0,6.0
33040,7.0,20.0
33040,78.0,325.0
33040,66.0,340.0
33040,8.0,4.0
33040,8.0,11.0
33040,8.0,156.0
33040,5.0,9.0
33040,10.0,53.0
33040,26.0,289.0
33040,8.0,36.0
33040,3.0,17.0
33040,5.0,54.0
33040,7.0,12.0
33040,5.0,32.0
33040,4.0,39.0
33040,763.0,12050.0
33040,6.0,9.0
33040,8.0,9.0
33040,9.0,13.0
33040,8.0,16.0
33040,6.0,12.0
33040,4.0,21.0
33040,9.0,19.0
33040,7.0,15.0
33040,64.0,5790.0
33040,16.0,23.0
33040,7.0,1.0
33040,5.0,27.0
33040,3.0,8.0
33040,9.0,5.0
33040,8.0,59.0
33040,8.0,63.0
33040,10.0,18.0
33040,6.0,4.0
33040,5.0,29.0
33040,10.0,18.0
33040,10.0,14.0
33040,6.0,8.0
33040,7.0,26.0
33040,7.0,7.0
33040,8.0,16.0
33040,11.0,9.0
33040,6.0,28.0
33040,6.0,73.0
33040,8.0,11.0
33040,621.0,3851.0
33040,7.0,26.0
33040,6.0,43.0
33040,7.0,3.0
33040,6.0,3.0
33040,5.0,17.0
33040,7.0,2.0
33040,6.0,7.0
33040,6.0,148.0
33040,11.0,18.0
33040,7.0,67.0
33040,12.0,5.0
33040,3910.0,9190.0
33040,6.0,8.0
33040,8.0,31.0
33040,7.0,20.0
33040,5.0,1051.0
33040,15.0,952.0
33040,14.0,250.0
33040,5.0,8.0
33040,11.0,34.0
33040,0.0,4.0
33040,9.0,16.0
33040,8.0,9.0
33040,11.0,30.0
33040,7.0,5.0
33040,5.0,102.0
33040,8.0,35.0
33040,8.0,11.0
33040,8.0,8.0
33040,10.0,16.0
33040,10.0,30.0
33040,7.0,82.0
33040,18.0,13.0
33040,6.0,10.0
33040,7.0,83.0
33040,6.0,3.0
33040,8.0,7.0
33040,9.0,7.0
33040,6.0,32.0
33040,8.0,16.0
33040,7.0,6.0
33040,18.0,14.0
33040,8.0,63.0
33040,11.0,5.0
33040,9.0,38.0
33040,6.0,29.0
33040,7.0,21.0
33040,5.0,117.0
33040,1486.0,51142.0
33040,11.0,105.0
33040,53.0,20.0
33040,9.0,7.0
33040,7.0,8.0
33040,7.0,13.0
33040,7.0,17.0
33040,6.0,20.0
33040,6.0,22.0
33040,8.0,11.0
33040,7.0,37473.0
33040,7.0,23.0
33040,26.0,34.0
33040,6.0,39.0
33040,7.0,8.0
33040,6.0,9.0
33040,9.0,15.0
33040,9.0,17.0
33040,10.0,780.0
33040,14.0,4.0
33040,3.0,10.0
33040,5.0,20.0
33040,9.0,2.0
33040,308.0,10976.0
33040,6.0,9.0
33040,7.0,14.0
33040,15.0,4.0
33040,8.0,100.0
33040,7.0,12.0
33040,3.0,15.0
33040,4.0,2.0
33040,23.0,49.0
33040,3.0,0.0
33040,8.0,4.0
33040,6.0,9.0
33040,6.0,3.0
33040,5.0,41.0
33040,4.0,4.0
33040,6.0,11.0
33040,9.0,11.0
33040,12.0,8.0
33040,8.0,3.0
33040,8.0,4.0
33040,6.0,14.0
33040,0.0,19.0
33040,9.0,8.0
33040,10.0,2.0
33040,7.0,47.0
33040,3.0,4.0
33040,19.0,11.0
33040,17.0,3.0
33040,7.0,0.0
33040,6.0,9.0
33040,4.0,16.0
33040,5.0,19.0
33040,0.0,7.0
33040,8.0,106.0
33040,6.0,157.0
33040,7.0,16.0
33040,1.0,12.0
33040,6.0,27.0
33040,15.0,27.0
33040,6.0,9.0
33040,8.0,103.0
33040,8.0,103.0
33040,8.0,103.0
33040,6.0,70.0
33040,8.0,5.0
33040,5.0,14.0
33040,7.0,11.0
33040,7.0,5.0
33040,6.0,39.0
33040,4.0,33.0
33040,18.0,2.0
33040,7.0,13.0
33040,628.0,21781.0
33040,2.0,13.0
33040,5.0,15.0
33040,6.0,4.0
33040,3.0,32.0
33040,9.0,9.0
33040,11.0,4.0
33040,8.0,6.0
33040,12.0,4.0
33040,8.0,16.0
33040,8.0,22.0
33040,11.0,10.0
33040,4.0,11.0
33040,6.0,3.0
33040,7.0,15.0
33040,8.0,46.0
33040,116.0,4776.0
33040,12.0,8.0
33040,5.0,5.0
33040,3.0,34.0
33040,10.0,9.0
33040,8.0,8.0
33040,8.0,38.0
33040,10.0,32.0
33040,5.0,17.0
33040,5.0,17.0
33040,7.0,9.0
33040,7.0,21.0
33040,4.0,8.0
33040,7.0,199.0
33040,5.0,85.0
33040,14.0,2.0
33040,3.0,63.0
33040,6.0,24.0
33040,7.0,16.0
33040,6.0,7.0
33040,5.0,6.0
33040,7.0,8.0
33040,13.0,1.0
33040,7.0,75.0
33040,6.0,16.0
33040,8.0,15.0
33040,4.0,17.0
33040,8.0,9.0
33040,3.0,13.0
33040,8.0,82.0
33040,17.0,43.0
33040,4.0,46.0
33040,6.0,79.0
33040,5.0,10.0
33040,9.0,1.0
33040,8.0,0.0
33040,10.0,17.0
33040,8.0,71.0
33040,9.0,2.0
33040,2.0,97.0
33040,9.0,14.0
33040,9.0,8.0
33040,7.0,4.0
33040,5.0,53.0
33040,8.0,50.0
33040,9.0,24.0
33040,10.0,73.0
33040,6.0,29.0
33040,8.0,65.0
33040,11.0,14.0
